title,price,link
"ASUS Vivobook S 15 OLED (2023), Intel Core EVO i5-13500H 13th Gen, 15.6"" (39.62 cm) 2.8K 120Hz OLED, Thin & Light Laptop (16GB/512GB SSD/Iris Xe/Win 11/Office 2021/75WHr/Blue/1.7 kg) S5504VA-MA541WS  ","74,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxOTE4ODYzMjg5OTQxNzM0OjE3MjcxODM1OTA6c3BfbXRmOjMwMDI4Mjc3MTIyODgzMjo6MDo6&url=%2FASUS-Vivobook-i5-13500H-Laptop-S5504VA-MA541WS%2Fdp%2FB0BSDZY5FV%2Fref%3Dsr_1_27_sspa%3Fcrid%3DPM7POFW3ZNPI%26dib%3DeyJ2IjoiMSJ9.2b54RpyGor50vDRomWMGfKKaxeKF6T4qf6OnBM3Y48FU9EB7f7yijbxOYpZk9PYVij_cyXPZ8WFSNUcTXk4Lh5q8CP-l-9H-Mlp5rhFO37rms80cQ5-M5SxY8Ww4E3az8JupMT2BB6PQdLqoO3ASRcKKrpN5zWwg8hHsDi02Vkrx2CzGi6iaheRo3a25x6hjjFTs8__tmEL-g1mUOB7iO0IAWEr3W5mH8tK1kvypNZI.ApfH3Q7tQEa2vUi0dy6IkXFeQI0kYs5dmGc7AQxiMYE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727183590%26sprefix%3Dla%252Caps%252C628%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Dell [Smartchoice] Inspiron 5430 Thin & Light Laptop, 13th Gen Intel Core i7-1360P/16GB/1TB SSD/14.0"" (35.56cm) FHD+ WVA 250 nits/Backlit KB + FPR/Windows 11 + MSO'21/15 Month McAfee/Silver/1.59kg  ","76,490",https://amazon.in//sspa/click?ie=UTF8&spc=MToxOTE4ODYzMjg5OTQxNzM0OjE3MjcxODM1OTA6c3BfbXRmOjMwMDE2NzI5NTkyNDkzMjo6MDo6&url=%2FDell-Inspiron-5430-i7-1360P-Processor%2Fdp%2FB0C91QWF1X%2Fref%3Dsr_1_28_sspa%3Fcrid%3DPM7POFW3ZNPI%26dib%3DeyJ2IjoiMSJ9.2b54RpyGor50vDRomWMGfKKaxeKF6T4qf6OnBM3Y48FU9EB7f7yijbxOYpZk9PYVij_cyXPZ8WFSNUcTXk4Lh5q8CP-l-9H-Mlp5rhFO37rms80cQ5-M5SxY8Ww4E3az8JupMT2BB6PQdLqoO3ASRcKKrpN5zWwg8hHsDi02Vkrx2CzGi6iaheRo3a25x6hjjFTs8__tmEL-g1mUOB7iO0IAWEr3W5mH8tK1kvypNZI.ApfH3Q7tQEa2vUi0dy6IkXFeQI0kYs5dmGc7AQxiMYE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727183590%26sprefix%3Dla%252Caps%252C628%26sr%3D8-28-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Acer Aspire 5 Gaming Laptop 13th Gen Intel Core i5(16GB RAM/512GB SSD/NVIDIA RTX 2050 4GB Graphics/144Hz/Win11Home)A515-58GM 15.6"" FHD Display, Steel Gray, Backlit Keyboard, Fingerprint Reader, 1.78KG  ","52,999",https://amazon.in//Acer-Graphics-Win11Home-A515-58GM-Fingerprint/dp/B0D1G7B66L/ref=sr_1_29?crid=PM7POFW3ZNPI&dib=eyJ2IjoiMSJ9.2b54RpyGor50vDRomWMGfKKaxeKF6T4qf6OnBM3Y48FU9EB7f7yijbxOYpZk9PYVij_cyXPZ8WFSNUcTXk4Lh5q8CP-l-9H-Mlp5rhFO37rms80cQ5-M5SxY8Ww4E3az8JupMT2BB6PQdLqoO3ASRcKKrpN5zWwg8hHsDi02Vkrx2CzGi6iaheRo3a25x6hjjFTs8__tmEL-g1mUOB7iO0IAWEr3W5mH8tK1kvypNZI.ApfH3Q7tQEa2vUi0dy6IkXFeQI0kYs5dmGc7AQxiMYE&dib_tag=se&keywords=laptop&qid=1727183590&sprefix=la%2Caps%2C628&sr=8-29
"ASUS Vivobook 15 Thin and Light Laptop,Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, (16GB RAM/512GB/Win11/Office 2021/Blue/1.7 kg), X1502ZA-EJ541WS  ","47,990",https://amazon.in//ASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ541WS/dp/B0C7H6SSC8/ref=sr_1_30?crid=PM7POFW3ZNPI&dib=eyJ2IjoiMSJ9.2b54RpyGor50vDRomWMGfKKaxeKF6T4qf6OnBM3Y48FU9EB7f7yijbxOYpZk9PYVij_cyXPZ8WFSNUcTXk4Lh5q8CP-l-9H-Mlp5rhFO37rms80cQ5-M5SxY8Ww4E3az8JupMT2BB6PQdLqoO3ASRcKKrpN5zWwg8hHsDi02Vkrx2CzGi6iaheRo3a25x6hjjFTs8__tmEL-g1mUOB7iO0IAWEr3W5mH8tK1kvypNZI.ApfH3Q7tQEa2vUi0dy6IkXFeQI0kYs5dmGc7AQxiMYE&dib_tag=se&keywords=laptop&qid=1727183590&sprefix=la%2Caps%2C628&sr=8-30
"HP Victus Gaming Laptop,Windows 11 Home,AMD Ryzen 5 5600H,4Gb RTX 3050 Gpu,15.6-Inch (39.6 Cm),Fhd,IPS,144Hz,16Gb Ddr4,512Gb Ssd,Backlit Kb,B&O,9Ms Response Time,Dual Speakers (Blue,2.37 Kg),Fb0106Ax  ","61,990",https://amazon.in//HP-GeForce-Graphics-Response-15-fb0106AX/dp/B0BWS9YNCX/ref=sr_1_31?crid=PM7POFW3ZNPI&dib=eyJ2IjoiMSJ9.2b54RpyGor50vDRomWMGfKKaxeKF6T4qf6OnBM3Y48FU9EB7f7yijbxOYpZk9PYVij_cyXPZ8WFSNUcTXk4Lh5q8CP-l-9H-Mlp5rhFO37rms80cQ5-M5SxY8Ww4E3az8JupMT2BB6PQdLqoO3ASRcKKrpN5zWwg8hHsDi02Vkrx2CzGi6iaheRo3a25x6hjjFTs8__tmEL-g1mUOB7iO0IAWEr3W5mH8tK1kvypNZI.ApfH3Q7tQEa2vUi0dy6IkXFeQI0kYs5dmGc7AQxiMYE&dib_tag=se&keywords=laptop&qid=1727183590&sprefix=la%2Caps%2C628&sr=8-31
"ASUS Vivobook Go 15, Intel Celeron N4500, 15.6""(39.62cm) FHD 16:9 60 Hz, Thin & Light Laptop (8GB RAM/512 SSD/Intel HD Graphics/Win 11/Office 2021/Fingerprint Sensor/Star Black/1.57 Kg),E510KA-EJ011WS  ","24,990",https://amazon.in//ASUS-Vivobook-Intel-Celeron-39-62cm/dp/B0D81DRTXQ/ref=sr_1_32?crid=PM7POFW3ZNPI&dib=eyJ2IjoiMSJ9.2b54RpyGor50vDRomWMGfKKaxeKF6T4qf6OnBM3Y48FU9EB7f7yijbxOYpZk9PYVij_cyXPZ8WFSNUcTXk4Lh5q8CP-l-9H-Mlp5rhFO37rms80cQ5-M5SxY8Ww4E3az8JupMT2BB6PQdLqoO3ASRcKKrpN5zWwg8hHsDi02Vkrx2CzGi6iaheRo3a25x6hjjFTs8__tmEL-g1mUOB7iO0IAWEr3W5mH8tK1kvypNZI.ApfH3Q7tQEa2vUi0dy6IkXFeQI0kYs5dmGc7AQxiMYE&dib_tag=se&keywords=laptop&qid=1727183590&sprefix=la%2Caps%2C628&sr=8-32
"ASUS Vivobook 14, IntelCore i3-1215U 12th Gen, Thin and Light Laptop, 14"" (35.56 cm) FHD, (8 GB RAM/512GB SSD/Windows11/Office 2021/Fingerprint/42WHr /Silver/1.40 kg), X1404ZA-NK322WS  ","34,990",https://amazon.in//ASUS-Vivobook-IntelCore-Fingerprint-X1404ZA-NK322WS/dp/B0CCPBPYSB/ref=sr_1_33?crid=PM7POFW3ZNPI&dib=eyJ2IjoiMSJ9.2b54RpyGor50vDRomWMGfKKaxeKF6T4qf6OnBM3Y48FU9EB7f7yijbxOYpZk9PYVij_cyXPZ8WFSNUcTXk4Lh5q8CP-l-9H-Mlp5rhFO37rms80cQ5-M5SxY8Ww4E3az8JupMT2BB6PQdLqoO3ASRcKKrpN5zWwg8hHsDi02Vkrx2CzGi6iaheRo3a25x6hjjFTs8__tmEL-g1mUOB7iO0IAWEr3W5mH8tK1kvypNZI.ApfH3Q7tQEa2vUi0dy6IkXFeQI0kYs5dmGc7AQxiMYE&dib_tag=se&keywords=laptop&qid=1727183590&sprefix=la%2Caps%2C628&sr=8-33
"HP Laptop 15s, Intel Celeron N4500, 15.6-inch (39.6 cm), HD, 8GB DDR4, 512GB SSD, Intel UHD Graphics, 720p HD Camera, Thin & Light, Dual Speakers (Win 11, Black, 1.65 kg), fq3066TU  ","27,529",https://amazon.in//HP-15-6-inch-Micro-Edge-Graphics-15s-fq3066TU/dp/B0CJC7S45V/ref=sr_1_34?crid=PM7POFW3ZNPI&dib=eyJ2IjoiMSJ9.2b54RpyGor50vDRomWMGfKKaxeKF6T4qf6OnBM3Y48FU9EB7f7yijbxOYpZk9PYVij_cyXPZ8WFSNUcTXk4Lh5q8CP-l-9H-Mlp5rhFO37rms80cQ5-M5SxY8Ww4E3az8JupMT2BB6PQdLqoO3ASRcKKrpN5zWwg8hHsDi02Vkrx2CzGi6iaheRo3a25x6hjjFTs8__tmEL-g1mUOB7iO0IAWEr3W5mH8tK1kvypNZI.ApfH3Q7tQEa2vUi0dy6IkXFeQI0kYs5dmGc7AQxiMYE&dib_tag=se&keywords=laptop&qid=1727183590&sprefix=la%2Caps%2C628&sr=8-34
"HONOR MagicBook X16 Pro 2024, 13th Gen Intel Core i5-13420H (16GB/512GB NVMe SSD, 16-inch (40.64 cm) FHD IPS Anti-Glare Thin and Light Laptop/Windows 11/Backlit Keyboard/Fingerprint/1.75Kg), Gray  ","53,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MjMxOTI3Mjg0NjIwNzEzOjE3MjcxODM1ODM6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDE2OTc3NTIyMjkzMjo6MDo6&url=%2FMagicBook-i5-13420H-Anti-Glare-Keyboard-Fingerprint%2Fdp%2FB0CXLWXYB1%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%253Aamzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%26crid%3DPM7POFW3ZNPI%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.Q95PimrQUAL05NFxAa-5Lz100PXo2BPyNOR8XkghwxfNGylfngOWy9HU111UTkzosJCbQ4Fv3sTRUKclou7h8A._Ha86yPsROIwRB3ipHgVdlmEl-_UUjqGHXjafeb2Qs0%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CXLWXYB1%26pd_rd_r%3Da3ad1a5c-bbae-473c-831f-6abbf07d6552%26pd_rd_w%3Dj875j%26pd_rd_wg%3DQkNDz%26pf_rd_p%3Dcd33fa60-47cd-49f3-80b8-24b1f0cbef97%26pf_rd_r%3DF13YZFW8DZZX2E8SKBB3%26qid%3D1727183583%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dla%252Caps%252C628%26sr%3D1-1-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
"Dell Inspiron 3530 Thin & Light Laptop, 13th Gen Intel Core i3-1305U/8GB/512GB SSD/15.6"" (39.62cm) 120Hz Refresh Rate on a FHD IPS Display/Windows 11 + MSO'21+McAfee 15 Month/Carbon Black/1.62kg  ","36,990",https://amazon.in//Dell-Inspiron-3530-i3-1305U-Comfortview/dp/B0C4ZM63RP/ref=sr_1_35?crid=PM7POFW3ZNPI&dib=eyJ2IjoiMSJ9.2b54RpyGor50vDRomWMGfKKaxeKF6T4qf6OnBM3Y48FU9EB7f7yijbxOYpZk9PYVij_cyXPZ8WFSNUcTXk4Lh5q8CP-l-9H-Mlp5rhFO37rms80cQ5-M5SxY8Ww4E3az8JupMT2BB6PQdLqoO3ASRcKKrpN5zWwg8hHsDi02Vkrx2CzGi6iaheRo3a25x6hjjFTs8__tmEL-g1mUOB7iO0IAWEr3W5mH8tK1kvypNZI.ApfH3Q7tQEa2vUi0dy6IkXFeQI0kYs5dmGc7AQxiMYE&dib_tag=se&keywords=laptop&qid=1727183590&sprefix=la%2Caps%2C628&sr=8-35
"ASUS TUF Gaming A15, Ryzen 7 7435HS, 15.6-inch (39.62 cm) FHD 144Hz, Gaming Laptop (16GB RAM/512GB SSD/NVIDIA GeForce RTX 3050/Windows 11/48WHr/Graphite Black/2.3 Kg), FA506NCR-HN054W  ","65,990",https://amazon.in//ASUS-15-6-inch-GeForce-Graphite-FA506NCR-HN054W/dp/B0D5DFR78J/ref=sr_1_36?crid=PM7POFW3ZNPI&dib=eyJ2IjoiMSJ9.2b54RpyGor50vDRomWMGfKKaxeKF6T4qf6OnBM3Y48FU9EB7f7yijbxOYpZk9PYVij_cyXPZ8WFSNUcTXk4Lh5q8CP-l-9H-Mlp5rhFO37rms80cQ5-M5SxY8Ww4E3az8JupMT2BB6PQdLqoO3ASRcKKrpN5zWwg8hHsDi02Vkrx2CzGi6iaheRo3a25x6hjjFTs8__tmEL-g1mUOB7iO0IAWEr3W5mH8tK1kvypNZI.ApfH3Q7tQEa2vUi0dy6IkXFeQI0kYs5dmGc7AQxiMYE&dib_tag=se&keywords=laptop&qid=1727183590&sprefix=la%2Caps%2C628&sr=8-36
"Lenovo IdeaPad Slim 5 13th Gen Intel Core i5 13420H 14"" (35.5cm) WUXGA OLED 400Nits Laptop (16GB/512GB SSD/Win 11/MSO/Backlit KB/FHD + IR Camera/3 Month Game Pass/1Yr ADP Free/Grey/1.46Kg), 82XD005RIN  ","69,490",https://amazon.in//sspa/click?ie=UTF8&spc=MToxOTE4ODYzMjg5OTQxNzM0OjE3MjcxODM1OTA6c3BfYnRmOjMwMDE2Njk0MTUwNzUzMjo6MDo6&url=%2FLenovo-IdeaPad-400Nits-Backlit-82XD005RIN%2Fdp%2FB0CGV8WL7F%2Fref%3Dsr_1_37_sspa%3Fcrid%3DPM7POFW3ZNPI%26dib%3DeyJ2IjoiMSJ9.2b54RpyGor50vDRomWMGfKKaxeKF6T4qf6OnBM3Y48FU9EB7f7yijbxOYpZk9PYVij_cyXPZ8WFSNUcTXk4Lh5q8CP-l-9H-Mlp5rhFO37rms80cQ5-M5SxY8Ww4E3az8JupMT2BB6PQdLqoO3ASRcKKrpN5zWwg8hHsDi02Vkrx2CzGi6iaheRo3a25x6hjjFTs8__tmEL-g1mUOB7iO0IAWEr3W5mH8tK1kvypNZI.ApfH3Q7tQEa2vUi0dy6IkXFeQI0kYs5dmGc7AQxiMYE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727183590%26sprefix%3Dla%252Caps%252C628%26sr%3D8-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Acer Swift Go 14 Built-in AI PC Premium Laptop Intel Core Ultra 5 125H (14-inch OLED WQXGA+/16GB LPDDR5X/512GB SSD/Intel Arc Graphics/1440p Camera with Shutter/Win11/MSO) SFG14-73, Pure Silver, 1.3 Kg  ","79,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxOTE4ODYzMjg5OTQxNzM0OjE3MjcxODM1OTA6c3BfYnRmOjMwMDM0MTk5MzE5NDkzMjo6MDo6&url=%2FAcer-Premium-14-inch-Graphics-SFG14-73%2Fdp%2FB0DC6DV319%2Fref%3Dsr_1_38_sspa%3Fcrid%3DPM7POFW3ZNPI%26dib%3DeyJ2IjoiMSJ9.2b54RpyGor50vDRomWMGfKKaxeKF6T4qf6OnBM3Y48FU9EB7f7yijbxOYpZk9PYVij_cyXPZ8WFSNUcTXk4Lh5q8CP-l-9H-Mlp5rhFO37rms80cQ5-M5SxY8Ww4E3az8JupMT2BB6PQdLqoO3ASRcKKrpN5zWwg8hHsDi02Vkrx2CzGi6iaheRo3a25x6hjjFTs8__tmEL-g1mUOB7iO0IAWEr3W5mH8tK1kvypNZI.ApfH3Q7tQEa2vUi0dy6IkXFeQI0kYs5dmGc7AQxiMYE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727183590%26sprefix%3Dla%252Caps%252C628%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"HP Pavilion Plus 14 AI-enhanced Laptop, Intel EVO Core Ultra 5 125H,14-inch (35.6 cm) 16GB, 512GB SSD, Intel Arc Graphics, WQXGA, 300 nits, 120Hz, 5MP IR Camera, (Win 11, MSO, Blue, 1.44 kg), ew1082TU  ","84,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4MjM2ODc1NDgxNjI1NjE3OjE3MjcxODM1OTQ6c3BfYXRmX25leHQ6MzAwMzQyNDc3Njk4NDMyOjowOjo&url=%2FHP-Pavilion-AI-enhanced-Graphics-ew1082TU%2Fdp%2FB0D4TXZW5R%2Fref%3Dsr_1_33_sspa%3Fcrid%3DPM7POFW3ZNPI%26dib%3DeyJ2IjoiMSJ9.7Vi9acbaYbkaIQD63aJbAzommC3Ndeukh8-pm_dnzWAhc1Jx9sUBMB9LrL3Egz4AbTRCSVs6YKpd-y7336zUrEgTzZX3dtEQi-fsFi5w1dRJqzXAC2ya88NCuy3h88dqh_YZ3pjHnE7_oBURoYby2NQZr7yfcF4c1QQ-9rXUnzkSsp_dBJelTfBX7qR_nCw0ZJwtu4dtKhu2SZkK61v50ah224NNc3af_FtMeDk1Fm8.ljptegT0zyi1W6oJUoNQbt7scNCI_q-REKDMF7_LEjo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727183593%26sprefix%3Dla%252Caps%252C628%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Lenovo ThinkPad E14 Intel Core i3 13th Gen 14"" WUXGA IPS 300 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/FPR/Black/1Y Onsite/1.41 kg), 21JKS13L00  ","47,450",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4MjM2ODc1NDgxNjI1NjE3OjE3MjcxODM1OTQ6c3BfYXRmX25leHQ6MzAwMzE0Mzg4MjY5MzMyOjowOjo&url=%2FLenovo-ThinkPad-Laptop-Windows-21JKS13L00%2Fdp%2FB0D66YKRTZ%2Fref%3Dsr_1_34_sspa%3Fcrid%3DPM7POFW3ZNPI%26dib%3DeyJ2IjoiMSJ9.7Vi9acbaYbkaIQD63aJbAzommC3Ndeukh8-pm_dnzWAhc1Jx9sUBMB9LrL3Egz4AbTRCSVs6YKpd-y7336zUrEgTzZX3dtEQi-fsFi5w1dRJqzXAC2ya88NCuy3h88dqh_YZ3pjHnE7_oBURoYby2NQZr7yfcF4c1QQ-9rXUnzkSsp_dBJelTfBX7qR_nCw0ZJwtu4dtKhu2SZkK61v50ah224NNc3af_FtMeDk1Fm8.ljptegT0zyi1W6oJUoNQbt7scNCI_q-REKDMF7_LEjo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727183593%26sprefix%3Dla%252Caps%252C628%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Chuwi HeroBook Plus 15.6"" FHD Laptop, Intel Celeron N4020 Dual Core Processor Upto 2.80GHz, 8GB RAM, 256GB SSD, Intel UHD Graphics, Windows 11,WiFi 6,Webcam,BT 5.2,HDMI Port,38Wh, 1.74kg (Iron Gray)  ","18,990",https://amazon.in//Chuwi-HeroBook-Plus-Processor-Graphics/dp/B0D9QQ7SS1/ref=sr_1_35?crid=PM7POFW3ZNPI&dib=eyJ2IjoiMSJ9.7Vi9acbaYbkaIQD63aJbAzommC3Ndeukh8-pm_dnzWAhc1Jx9sUBMB9LrL3Egz4AbTRCSVs6YKpd-y7336zUrEgTzZX3dtEQi-fsFi5w1dRJqzXAC2ya88NCuy3h88dqh_YZ3pjHnE7_oBURoYby2NQZr7yfcF4c1QQ-9rXUnzkSsp_dBJelTfBX7qR_nCw0ZJwtu4dtKhu2SZkK61v50ah224NNc3af_FtMeDk1Fm8.ljptegT0zyi1W6oJUoNQbt7scNCI_q-REKDMF7_LEjo&dib_tag=se&keywords=laptop&qid=1727183593&sprefix=la%2Caps%2C628&sr=8-35
"ASUS TUF F15 Gaming Laptop, Intel Core i5-11400H 11th Gen, 15.6-inch (39.62 cm) FHD 144Hz,(16GB RAM/512GB SSD/4GB NVIDIA GeForce RTX 2050/Windows 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W  ","50,990",https://amazon.in//ASUS-SmartChoice-i5-11400H-GeForce-FX506HF-HN025W/dp/B0C27SD9YR/ref=sr_1_36?crid=PM7POFW3ZNPI&dib=eyJ2IjoiMSJ9.7Vi9acbaYbkaIQD63aJbAzommC3Ndeukh8-pm_dnzWAhc1Jx9sUBMB9LrL3Egz4AbTRCSVs6YKpd-y7336zUrEgTzZX3dtEQi-fsFi5w1dRJqzXAC2ya88NCuy3h88dqh_YZ3pjHnE7_oBURoYby2NQZr7yfcF4c1QQ-9rXUnzkSsp_dBJelTfBX7qR_nCw0ZJwtu4dtKhu2SZkK61v50ah224NNc3af_FtMeDk1Fm8.ljptegT0zyi1W6oJUoNQbt7scNCI_q-REKDMF7_LEjo&dib_tag=se&keywords=laptop&qid=1727183593&sprefix=la%2Caps%2C628&sr=8-36
"(Refurbished)Lenovo ThinkPad L450 5th Gen Intel Core i3 Thin & Light HD Laptop (4 GB RAM/128 GB SSD/14"" (35.6 cm)/Windows 10/MS Office/Wifi/Bluetooth 4.0/Webcam/Integrated Graphics)  ","10,999",https://amazon.in//Lenovo-ThinkPad-Bluetooth-Integrated-Graphics/dp/B0B8RTN3SH/ref=sr_1_37?crid=PM7POFW3ZNPI&dib=eyJ2IjoiMSJ9.7Vi9acbaYbkaIQD63aJbAzommC3Ndeukh8-pm_dnzWAhc1Jx9sUBMB9LrL3Egz4AbTRCSVs6YKpd-y7336zUrEgTzZX3dtEQi-fsFi5w1dRJqzXAC2ya88NCuy3h88dqh_YZ3pjHnE7_oBURoYby2NQZr7yfcF4c1QQ-9rXUnzkSsp_dBJelTfBX7qR_nCw0ZJwtu4dtKhu2SZkK61v50ah224NNc3af_FtMeDk1Fm8.ljptegT0zyi1W6oJUoNQbt7scNCI_q-REKDMF7_LEjo&dib_tag=se&keywords=laptop&qid=1727183593&sprefix=la%2Caps%2C628&sr=8-37
"Lenovo IdeaPad Slim 5 12th Gen Intel Core i5 12450H 14"" (36cm) WUXGA IPS 300Nits Thin and Light Laptop (16GB/1TB SSD/Win 11/Office 21/BacklitKB/FHD Camera/Alexa/3 Mon Game Pass/Grey/1.46Kg),83BF0043IN  ","62,799",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NzY5NzY5NTEwODIxMzczOjE3MjcxODM1OTQ6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDEwMzQ5ODU4NjAzMjo6MDo6&url=%2FLenovo-IdeaPad-300Nits-BacklitKB-83BF0043IN%2Fdp%2FB0CNK1VTZW%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3DPM7POFW3ZNPI%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.VAIPyznfSpUDcbN4eInBai6xm438nk9rUJUFvY-TMZBmkgIZVipQfxdHVCBovi_QRLpBPeNPG_Uwxx8I6zfI8w.DY-xDKeflzIAFqvXL6DNlZzcmrlnXepuw2kWeBfbYvs%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CNK1VTZW%26pd_rd_r%3D64d919a6-1a2e-40e1-8b4f-cf89e92a85c4%26pd_rd_w%3D3fSk9%26pd_rd_wg%3DLp0g2%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DBSDMRN8Y9DX68HS3SR1X%26qid%3D1727183593%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dla%252Caps%252C628%26sr%3D1-33-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
"Acer Aspire Lite 13th Gen Intel Core i3-1305U Thin and Light Premium Laptop (Windows 11 Home/8 GB RAM/512GB SSD/36 WHR) AL15-53 with 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  ","33,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MjMxOTI3Mjg0NjIwNzEzOjE3MjcxODM1ODM6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI4MDMwNjU3NDQzMjo6MTo6&url=%2FAcer-i3-1305U-Premium-Windows-AL15-53%2Fdp%2FB0DB1SDB87%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%253Aamzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%26crid%3DPM7POFW3ZNPI%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.Q95PimrQUAL05NFxAa-5Lz100PXo2BPyNOR8XkghwxfNGylfngOWy9HU111UTkzosJCbQ4Fv3sTRUKclou7h8A._Ha86yPsROIwRB3ipHgVdlmEl-_UUjqGHXjafeb2Qs0%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0DB1SDB87%26pd_rd_r%3Da3ad1a5c-bbae-473c-831f-6abbf07d6552%26pd_rd_w%3Dj875j%26pd_rd_wg%3DQkNDz%26pf_rd_p%3Dcd33fa60-47cd-49f3-80b8-24b1f0cbef97%26pf_rd_r%3DF13YZFW8DZZX2E8SKBB3%26qid%3D1727183583%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dla%252Caps%252C628%26sr%3D1-2-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
